participant,accent_internal,accent_external,group,aptitude,engagement,involvement,condition,value,word,variable
aw5,be,ae,american english,2.5,4,7,after,0,share,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,winter,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,formal,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,perfect,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,chocolate-covered,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,uniform,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,first day,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,polar bear,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,liar,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,heart attack,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,sleep over,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,nurse,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,weird,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,car,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,murdered,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,murder,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,girlfriends,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,perfect,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,understand,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,daughter,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,never ever,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,social services,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,hurt,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,learn,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,superpowers,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,worse,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,circumstances,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,sister,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,vampire,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,warm,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,birthday,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,cheer,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,finger,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,wears,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,river,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,driver,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,earn,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,working,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,hard,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,person,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,turns,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,information,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,rewarded,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,others,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,weird,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,shirt,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,girlfriends,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,research,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,antarctica,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,flirting,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,bar,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,card,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,leather jacket,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,opportunity,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,learn,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,share,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,winter,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,formal,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,perfect,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,chocolate-covered,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,uniform,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,first day,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,polar bear,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,liar,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,heart attack,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,sleep over,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,nurse,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,weird,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,car,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,murdered,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,murder,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,girlfriends,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,perfect,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,understand,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,daughter,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,never ever,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,social services,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,hurt,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,learn,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,superpowers,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,1,worse,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,circumstances,rhoticity
aw6,ae,ae,american english,8.5,4,9,after,0,sister,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,vampire,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,warm,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,birthday,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,cheer,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,finger,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,wears,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,river,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,driver,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,1,earn,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,working,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,hard,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,person,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,turns,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,information,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,rewarded,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,others,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,weird,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,shirt,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,girlfriends,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,research,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,antarctica,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,flirting,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,1,bar,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,card,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,leather jacket,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,opportunity,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,learn,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,share,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,winter,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,1,formal,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,perfect,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,chocolate-covered,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,uniform,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,first day,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,polar bear,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,1,liar,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,heart attack,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,sleep over,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,nurse,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,weird,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,car,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,murdered,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,murder,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,girlfriends,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,perfect,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,understand,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,daughter,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,never ever,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,social services,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,hurt,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,NA,learn,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,superpowers,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,worse,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,circumstances,rhoticity
bm1,ae,ae,british english,14.5,4,6,after,0,sister,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,vampire,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,warm,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,birthday,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,cheer,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,finger,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,wears,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,river,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,driver,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,earn,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,working,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,hard,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,person,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,turns,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,information,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,rewarded,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,0,others,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,weird,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,shirt,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,0,girlfriends,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,research,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,antarctica,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,flirting,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,bar,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,card,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,leather jacket,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,opportunity,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,learn,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,share,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,winter,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,formal,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,perfect,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,chocolate-covered,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,uniform,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,first day,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,polar bear,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,liar,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,heart attack,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,sleep over,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,nurse,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,weird,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,car,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,murdered,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,murder,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,0,girlfriends,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,perfect,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,understand,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,daughter,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,never ever,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,social services,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,hurt,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,learn,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,superpowers,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,worse,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,circumstances,rhoticity
bm2,ae,ae,british english,16,3.5,10.5,after,1,sister,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,vampire,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,warm,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,birthday,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,cheer,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,finger,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,wears,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,river,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,driver,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,earn,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,working,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,hard,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,person,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,turns,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,information,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,rewarded,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,others,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,weird,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,shirt,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,girlfriends,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,research,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,antarctica,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,flirting,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,bar,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,card,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,leather jacket,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,opportunity,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,learn,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,share,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,winter,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,formal,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,perfect,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,chocolate-covered,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,uniform,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,first day,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,polar bear,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,liar,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,heart attack,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,sleep over,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,nurse,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,weird,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,car,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,murdered,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,murder,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,girlfriends,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,perfect,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,understand,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,daughter,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,never ever,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,social services,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,hurt,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,learn,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,superpowers,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,worse,rhoticity
bm3,ae,ae,british english,11,4,5,after,1,circumstances,rhoticity
bm3,ae,ae,british english,11,4,5,after,0,sister,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,vampire,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,warm,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,birthday,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,cheer,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,finger,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,wears,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,river,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,driver,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,earn,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,working,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,hard,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,person,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,turns,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,information,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,rewarded,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,others,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,weird,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,shirt,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,girlfriends,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,research,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,antarctica,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,flirting,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,bar,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,card,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,leather jacket,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,opportunity,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,learn,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,share,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,winter,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,formal,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,perfect,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,chocolate-covered,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,uniform,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,first day,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,polar bear,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,liar,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,heart attack,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,sleep over,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,nurse,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,weird,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,car,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,murdered,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,murder,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,girlfriends,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,perfect,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,understand,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,daughter,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,never ever,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,social services,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,hurt,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,learn,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,superpowers,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,worse,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,0,circumstances,rhoticity
bw1,ae,ae,british english,14.5,7,6.5,after,1,sister,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,vampire,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,warm,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,birthday,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,cheer,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,finger,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,wears,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,river,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,driver,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,earn,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,working,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,hard,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,person,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,turns,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,information,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,rewarded,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,others,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,weird,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,shirt,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,girlfriends,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,research,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,antarctica,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,flirting,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,bar,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,card,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,leather jacket,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,opportunity,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,learn,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,share,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,winter,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,formal,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,perfect,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,chocolate-covered,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,uniform,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,first day,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,polar bear,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,liar,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,heart attack,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,sleep over,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,nurse,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,weird,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,car,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,murdered,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,murder,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,girlfriends,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,perfect,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,understand,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,daughter,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,never ever,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,social services,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,hurt,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,learn,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,superpowers,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,worse,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,0,circumstances,rhoticity
bw2,ae,ae,british english,14,7.5,10,after,1,sister,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,vampire,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,warm,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,birthday,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,cheer,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,finger,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,wears,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,river,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,driver,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,earn,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,working,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,hard,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,person,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,turns,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,information,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,rewarded,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,others,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,weird,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,shirt,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,girlfriends,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,research,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,antarctica,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,flirting,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,bar,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,card,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,leather jacket,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,opportunity,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,learn,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,share,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,winter,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,formal,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,perfect,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,chocolate-covered,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,uniform,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,first day,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,polar bear,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,liar,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,heart attack,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,sleep over,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,nurse,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,weird,rhoticity
